formatted_date,date,high,low,open,close,volume,adjclose
2025-05-23,1748007000,49.16999816894531,48.310001373291016,48.369998931884766,48.689998626708984,5611900,48.313785552978516
2025-05-27,1748352600,49.459999084472656,48.5,49.16999816894531,49.09000015258789,8936800,48.710693359375
2025-05-28,1748439000,49.09000015258789,48.02000045776367,49.09000015258789,48.130001068115234,8419600,47.75811004638672
2025-05-29,1748525400,48.619998931884766,47.970001220703125,48.45000076293945,48.59000015258789,8400400,48.21455764770508
2025-05-30,1748611800,49.939998626708984,48.290000915527344,48.459999084472656,49.61000061035156,17722800,49.22667694091797
2025-06-02,1748871000,49.189998626708984,47.040000915527344,49.099998474121094,47.689998626708984,13019200,47.321510314941406
2025-06-03,1748957400,49.13999938964844,47.290000915527344,47.54999923706055,49.060001373291016,12403500,48.68092346191406
2025-06-04,1749043800,49.099998474121094,47.599998474121094,49.060001373291016,47.66999816894531,9889300,47.30166244506836
2025-06-05,1749130200,47.849998474121094,46.81999969482422,47.5099983215332,47.25,10095800,46.884910583496094
2025-06-06,1749216600,47.84000015258789,47.20000076293945,47.63999938964844,47.470001220703125,7949200,47.25322341918945
2025-06-09,1749475800,48.56999969482422,47.72999954223633,47.869998931884766,47.93000030517578,6467700,47.71112060546875
2025-06-10,1749562200,49.33000183105469,47.84000015258789,48.09000015258789,48.93000030517578,7942600,48.70655059814453
2025-06-11,1749648600,50.400001525878906,49.27000045776367,49.33000183105469,49.869998931884766,10605800,49.64226150512695
2025-06-12,1749735000,49.540000915527344,48.599998474121094,49.459999084472656,49.2599983215332,6602200,49.0350456237793
2025-06-13,1749821400,49.18000030517578,48.40999984741211,48.619998931884766,48.650001525878906,8701700,48.427833557128906
2025-06-16,1750080600,49.470001220703125,48.650001525878906,49.25,49.27000045776367,5884700,49.04499816894531
2025-06-17,1750167000,49.25,48.25,48.869998931884766,48.279998779296875,9078700,48.05952072143555
2025-06-18,1750253400,48.70000076293945,47.939998626708984,48.29999923706055,48.09000015258789,8418000,47.87038803100586
2025-06-20,1750426200,48.7400016784668,47.790000915527344,48.41999816894531,48.20000076293945,22249800,47.979888916015625
2025-06-23,1750685400,48.58000183105469,47.630001068115234,47.959999084472656,48.52000045776367,10626500,48.29842758178711
2025-06-24,1750771800,49.369998931884766,48.849998474121094,48.959999084472656,49.0,12550400,48.7762336730957
2025-06-25,1750858200,49.099998474121094,47.81999969482422,49.02000045776367,48.130001068115234,6906500,47.91020584106445
2025-06-26,1750944600,49.189998626708984,47.720001220703125,48.040000915527344,49.15999984741211,10386300,48.93550491333008
2025-06-27,1751031000,50.13999938964844,49.08000183105469,49.31999969482422,49.68000030517578,10695800,49.453128814697266
2025-06-30,1751290200,49.619998931884766,48.93000030517578,49.58000183105469,49.209999084472656,9634700,48.98527526855469
2025-07-01,1751376600,52.130001068115234,48.79999923706055,48.81999969482422,52.029998779296875,13748000,51.792396545410156
2025-07-02,1751463000,52.77000045776367,51.959999084472656,52.029998779296875,52.68000030517578,9461800,52.439430236816406
2025-07-03,1751549400,53.959999084472656,52.70000076293945,52.790000915527344,52.88999938964844,6612300,52.64847183227539
2025-07-07,1751895000,53.27000045776367,51.40999984741211,52.279998779296875,51.81999969482422,11028600,51.58335494995117
2025-07-08,1751981400,52.86000061035156,52.0,52.15999984741211,52.189998626708984,7523400,51.951663970947266
2025-07-09,1752067800,52.790000915527344,52.2599983215332,52.630001068115234,52.56999969482422,5322600,52.32992935180664
2025-07-10,1752154200,53.290000915527344,52.2599983215332,52.439998626708984,53.150001525878906,6397200,52.907283782958984
2025-07-11,1752240600,53.560001373291016,52.560001373291016,52.81999969482422,53.38999938964844,7698200,53.14618682861328
2025-07-14,1752499800,53.689998626708984,52.689998626708984,53.349998474121094,53.33000183105469,6934000,53.08646011352539
2025-07-15,1752586200,53.75,52.689998626708984,53.459999084472656,52.709999084472656,7702700,52.46928787231445
2025-07-16,1752672600,53.52000045776367,52.7400016784668,52.7400016784668,53.18000030517578,8242500,52.93714904785156
2025-07-17,1752759000,53.88999938964844,52.88999938964844,53.29999923706055,53.209999084472656,6827000,52.96700668334961
2025-07-18,1752845400,53.709999084472656,52.880001068115234,53.40999984741211,53.220001220703125,6497300,52.97696304321289
2025-07-21,1753104600,54.29999923706055,53.18000030517578,53.349998474121094,53.209999084472656,13055500,52.96700668334961
2025-07-22,1753191000,52.09000015258789,48.869998931884766,51.720001220703125,48.88999938964844,33792400,48.66673278808594
2025-07-23,1753277400,53.27000045776367,49.869998931884766,49.900001525878906,53.130001068115234,25657000,52.88737487792969
2025-07-24,1753363800,53.400001525878906,52.2400016784668,52.970001220703125,52.34000015258789,10219800,52.100982666015625
2025-07-25,1753450200,53.470001220703125,52.08000183105469,52.86000061035156,53.400001525878906,6491300,53.15614318847656
2025-07-28,1753709400,53.939998626708984,53.029998779296875,53.220001220703125,53.45000076293945,6954500,53.20591354370117
2025-07-29,1753795800,53.790000915527344,52.08000183105469,53.790000915527344,52.11000061035156,8443000,51.872032165527344
2025-07-30,1753882200,52.75,51.689998626708984,52.38999938964844,52.11000061035156,7854200,51.872032165527344
2025-07-31,1753968600,54.709999084472656,52.459999084472656,52.56999969482422,53.34000015258789,14455100,53.096412658691406
2025-08-01,1754055000,53.029998779296875,51.880001068115234,52.150001525878906,52.529998779296875,9540500,52.29011154174805
2025-08-04,1754314200,53.2400016784668,52.47999954223633,52.70000076293945,52.77000045776367,7417700,52.52901840209961
2025-08-05,1754400600,53.33000183105469,52.25,53.31999969482422,52.58000183105469,6913100,52.33988571166992
2025-08-06,1754487000,53.130001068115234,52.09000015258789,52.72999954223633,52.470001220703125,5390500,52.23038864135742
2025-08-07,1754573400,53.43000030517578,52.540000915527344,52.79999923706055,52.95000076293945,6029200,52.708194732666016
2025-08-08,1754659800,53.81999969482422,53.09000015258789,53.099998474121094,53.529998779296875,4126600,53.285545349121094
2025-08-11,1754919000,54.75,53.34000015258789,53.95000076293945,54.0099983215332,6690700,53.76335144042969
2025-08-12,1755005400,54.75,53.95000076293945,54.31999969482422,54.15999984741211,6780600,53.91267013549805
2025-08-13,1755091800,55.790000915527344,54.15999984741211,54.47999954223633,55.58000183105469,6942100,55.32618713378906
2025-08-14,1755178200,56.5099983215332,54.81999969482422,55.630001068115234,56.41999816894531,6647600,56.162349700927734
2025-08-15,1755264600,56.9900016784668,56.29999923706055,56.91999816894531,56.310001373291016,5597300,56.052852630615234
2025-08-18,1755523800,56.54999923706055,56.09000015258789,56.130001068115234,56.22999954223633,6740600,55.97321701049805
2025-08-19,1755610200,57.40999984741211,56.310001373291016,56.47999954223633,57.060001373291016,5987900,56.7994270324707
2025-08-20,1755696600,57.189998626708984,56.63999938964844,56.900001525878906,56.77000045776367,7258200,56.51074981689453
2025-08-21,1755783000,56.630001068115234,55.09000015258789,56.38999938964844,56.5099983215332,8192100,56.25193786621094
2025-08-22,1755869400,58.779998779296875,57.0,57.04999923706055,58.369998931884766,6320200,58.10344314575195
2025-08-25,1756128600,58.41999816894531,57.880001068115234,58.20000076293945,58.279998779296875,3802000,58.01385498046875
2025-08-26,1756215000,58.939998626708984,58.099998474121094,58.2400016784668,58.79999923706055,7311100,58.53147888183594
2025-08-27,1756301400,59.22999954223633,58.41999816894531,58.560001373291016,58.75,9848100,58.48170852661133
2025-08-28,1756387800,59.0,57.7599983215332,58.9900016784668,58.4900016784668,7209300,58.222896575927734
2025-08-29,1756474200,58.66999816894531,57.86000061035156,58.47999954223633,58.59000015258789,4972500,58.32243728637695
2025-09-02,1756819800,58.63999938964844,56.9900016784668,57.540000915527344,58.529998779296875,5675900,58.26271438598633
2025-09-03,1756906200,58.849998474121094,57.70000076293945,58.119998931884766,57.75,6762600,57.48627471923828
2025-09-04,1756992600,58.2400016784668,57.47999954223633,58.0,58.150001525878906,5880100,57.88445281982422
2025-09-05,1757079000,58.810001373291016,57.7599983215332,58.08000183105469,58.27000045776367,7378100,58.15391159057617
2025-09-08,1757338200,58.2599983215332,57.400001525878906,58.130001068115234,58.20000076293945,6399200,58.084049224853516
2025-09-09,1757424600,58.15999984741211,57.599998474121094,58.13999938964844,58.0099983215332,4616400,57.89442443847656
2025-09-10,1757511000,57.880001068115234,56.61000061035156,57.880001068115234,57.34000015258789,7207400,57.22576141357422
2025-09-11,1757597400,58.709999084472656,57.470001220703125,57.540000915527344,58.709999084472656,5808500,58.59303283691406
2025-09-12,1757683800,60.0,58.47999954223633,59.849998474121094,58.5,12020300,58.38344955444336
2025-09-15,1757943000,59.02000045776367,58.31999969482422,58.959999084472656,58.95000076293945,4773400,58.83255386352539
2025-09-16,1758029400,59.38999938964844,58.15999984741211,58.97999954223633,58.459999084472656,6786900,58.343528747558594
2025-09-17,1758115800,59.56999969482422,58.220001220703125,58.27000045776367,58.72999954223633,6252600,58.61299133300781
2025-09-18,1758202200,59.400001525878906,58.47999954223633,58.79999923706055,59.2599983215332,5922800,59.141937255859375
2025-09-19,1758288600,59.52000045776367,58.72999954223633,59.5,58.97999954223633,13159600,58.86249542236328
2025-09-22,1758547800,59.18000030517578,58.459999084472656,58.779998779296875,58.880001068115234,7633800,58.7626953125
2025-09-23,1758634200,59.91999816894531,58.459999084472656,59.04999923706055,58.58000183105469,5898800,58.463294982910156
2025-09-24,1758720600,60.15999984741211,59.060001373291016,60.099998474121094,59.91999816894531,10756100,59.800621032714844
2025-09-25,1758807000,60.630001068115234,59.11000061035156,59.529998779296875,60.59000015258789,7740100,60.46928787231445
2025-09-26,1758893400,61.97999954223633,60.459999084472656,60.650001525878906,61.2400016784668,8641400,61.11799240112305
2025-09-29,1759152600,62.13999938964844,60.75,61.849998474121094,61.119998931884766,9788400,60.99822998046875
2025-09-30,1759239000,62.060001373291016,60.54999923706055,61.709999084472656,60.970001220703125,6964800,60.84852981567383
2025-10-01,1759325400,61.59000015258789,60.130001068115234,60.939998626708984,61.34000015258789,8094400,61.21779251098633
2025-10-02,1759411800,61.5,59.209999084472656,61.47999954223633,59.36000061035156,9614600,59.241737365722656
2025-10-03,1759498200,60.61000061035156,58.66999816894531,59.31999969482422,60.130001068115234,13031900,60.01020431518555
2025-10-06,1759757400,59.939998626708984,58.130001068115234,59.939998626708984,58.189998626708984,8921500,58.074066162109375
2025-10-07,1759843800,58.65999984741211,56.630001068115234,58.630001068115234,57.2599983215332,10702900,57.14591979980469
2025-10-08,1759930200,57.70000076293945,56.2400016784668,57.33000183105469,56.400001525878906,5430000,56.287635803222656
2025-10-09,1760016600,56.869998931884766,55.90999984741211,56.779998779296875,55.91999816894531,5441800,55.808589935302734
2025-10-10,1760103000,56.54999923706055,55.220001220703125,56.2400016784668,55.349998474121094,5454400,55.23972702026367
2025-10-13,1760362200,56.20000076293945,55.349998474121094,55.900001525878906,55.619998931884766,3993600,55.50918960571289
2025-10-14,1760448600,57.25,54.33000183105469,54.5099983215332,57.150001525878906,9005000,57.0361442565918
2025-10-15,1760535000,58.25,57.0099983215332,57.2599983215332,57.79999923706055,7976900,57.684844970703125
2025-10-16,1760621400,58.400001525878906,56.810001373291016,57.88999938964844,57.34000015258789,6061300,57.22576141357422
2025-10-17,1760707800,59.16999816894531,57.54999923706055,57.72999954223633,58.380001068115234,7956200,58.26369094848633
2025-10-20,1760967000,58.560001373291016,57.68000030517578,58.540000915527344,58.0,10184600,57.88444900512695
2025-10-21,1761053400,67.55000305175781,62.36000061035156,63.7599983215332,66.62000274658203,43706500,66.48727416992188
2025-10-22,1761139800,67.58999633789062,65.88999938964844,67.05000305175781,67.30999755859375,18831900,67.17589569091797
2025-10-23,1761226200,68.4800033569336,66.56999969482422,67.97000122070312,66.8499984741211,12647200,66.71681213378906
2025-10-24,1761312600,69.69999694824219,67.29000091552734,67.45999908447266,69.66000366210938,12571000,69.5212173461914
2025-10-27,1761571800,69.62999725341797,68.79000091552734,69.56999969482422,69.37999725341797,9724800,69.24177551269531
2025-10-28,1761658200,70.19000244140625,68.66000366210938,69.45999908447266,69.87000274658203,13072200,69.73080444335938
2025-10-29,1761744600,70.23999786376953,68.58999633789062,69.61000061035156,69.12999725341797,10575900,68.99227142333984
2025-10-30,1761831000,69.77999877929688,68.38999938964844,68.66000366210938,68.66999816894531,7559500,68.53318786621094
2025-10-31,1761917400,69.31999969482422,68.62999725341797,68.77999877929688,69.08999633789062,6993600,68.95234680175781
2025-11-03,1762180200,68.93000030517578,67.77999877929688,68.88999938964844,68.22000122070312,10252300,68.08409118652344
2025-11-04,1762266600,68.12999725341797,66.75,68.0,66.87000274658203,8478200,66.73677825927734
2025-11-05,1762353000,69.26000213623047,67.04000091552734,67.04000091552734,68.7699966430664,7807000,68.63298797607422
2025-11-06,1762439400,69.4000015258789,68.20999908447266,68.69000244140625,68.83999633789062,6086300,68.70285034179688
2025-11-07,1762525800,70.76000213623047,68.58000183105469,68.94999694824219,70.75,8408500,70.60904693603516
2025-11-10,1762785000,71.33999633789062,69.87000274658203,71.0,71.05000305175781,8592700,70.90845489501953
2025-11-11,1762871400,71.63999938964844,70.98999786376953,71.12000274658203,71.22000122070312,6164000,71.07810974121094
2025-11-12,1762957800,72.38999938964844,70.98999786376953,71.16999816894531,71.83999633789062,9167200,71.69686889648438
2025-11-13,1763044200,72.87000274658203,71.4800033569336,72.16000366210938,71.88999938964844,9004300,71.74677276611328
2025-11-14,1763130600,71.7699966430664,70.44000244140625,71.36000061035156,70.5199966430664,7100900,70.37950134277344
2025-11-17,1763389800,70.45999908447266,67.48999786376953,70.30999755859375,67.91000366210938,8031700,67.77470397949219
2025-11-18,1763476200,68.41999816894531,67.05999755859375,67.83000183105469,67.93000030517578,6092400,67.79466247558594
2025-11-19,1763562600,69.66000366210938,67.61000061035156,68.0,68.5,10557100,68.363525390625
2025-11-20,1763649000,69.88999938964844,67.77999877929688,68.94000244140625,68.04000091552734,9385200,67.90444946289062
2025-11-21,1763735400,70.52999877929688,68.19000244140625,68.29000091552734,70.33000183105469,10852400,70.18988800048828
2025-11-24,1763994600,71.22000122070312,70.25,70.4800033569336,71.0,13768100,70.85855102539062
2025-11-25,1764081000,73.11000061035156,71.1500015258789,71.1500015258789,72.77999877929688,12089700,72.63500213623047
2025-11-26,1764167400,73.44999694824219,72.22000122070312,72.44000244140625,72.80999755859375,7704300,72.6649398803711
2025-11-28,1764340200,73.86000061035156,72.91000366210938,72.94000244140625,73.5199966430664,3755000,73.37352752685547
2025-12-01,1764599400,73.93000030517578,72.91000366210938,73.08999633789062,72.94999694824219,9826900,72.80465698242188
2025-12-02,1764685800,73.83999633789062,72.08999633789062,73.1500015258789,73.66000366210938,8973700,73.51325225830078
2025-12-03,1764772200,74.91999816894531,73.61000061035156,73.61000061035156,74.69000244140625,8392400,74.54119873046875
2025-12-04,1764858600,76.2300033569336,74.9000015258789,75.0,75.29000091552734,12659100,75.13999938964844
2025-12-05,1764945000,77.0,75.0,75.08000183105469,76.05000305175781,8817800,76.05000305175781
2025-12-08,1765204200,76.66999816894531,75.19999694824219,76.31999969482422,75.70999908447266,10018200,75.70999908447266
2025-12-09,1765290600,77.3499984741211,75.88999938964844,76.08000183105469,77.16000366210938,7970100,77.16000366210938
2025-12-10,1765377000,80.94999694824219,77.0999984741211,77.16000366210938,80.80000305175781,14421300,80.80000305175781
2025-12-11,1765463400,81.22000122070312,80.30000305175781,80.33000183105469,80.8499984741211,9686800,80.8499984741211
2025-12-12,1765549800,81.55000305175781,80.63999938964844,80.86000061035156,80.88999938964844,9649500,80.88999938964844
2025-12-15,1765809000,82.0199966430664,80.58000183105469,80.6500015258789,81.9800033569336,14362200,81.9800033569336
2025-12-16,1765895400,83.04000091552734,81.18000030517578,82.06999969482422,81.76000213623047,10732600,81.76000213623047
2025-12-17,1765981800,81.48999786376953,80.38999938964844,81.18000030517578,80.51000213623047,8864300,80.51000213623047
2025-12-18,1766068200,81.9800033569336,80.38999938964844,80.5,81.16999816894531,9086200,81.16999816894531
2025-12-19,1766154600,82.69000244140625,81.08999633789062,81.08999633789062,82.3499984741211,23751000,82.3499984741211
2025-12-22,1766413800,83.68000030517578,82.58000183105469,82.5999984741211,83.02999877929688,9119900,83.02999877929688
2025-12-23,1766500200,83.43000030517578,82.66000366210938,82.7300033569336,82.75,4819900,82.75
2025-12-24,1766586600,83.1500015258789,82.5999984741211,82.75,82.87999725341797,2370100,82.87999725341797
2025-12-26,1766759400,83.08000183105469,82.55999755859375,82.80000305175781,83.05999755859375,3411600,83.05999755859375
2025-12-29,1767018600,83.36000061035156,82.5,83.06999969482422,82.93000030517578,4759400,82.93000030517578
2025-12-30,1767105000,83.20999908447266,82.18000030517578,83.16999816894531,82.33000183105469,3240500,82.33000183105469
2025-12-31,1767191400,82.2699966430664,81.25,82.25,81.31999969482422,4483700,81.31999969482422
